id,director,keywords,genres
46641,David Kaplan,indian food|queens new york city|business card|muslim american,Comedy|Romance
53700,Carlo Vanzina,,Comedy
19238,Michael Samonek,roommate|romantic comedy|independent film|roommate relationship,Comedy|Romance
253835,Vin Diesel,,Action|Drama
20323,Jamie Blanks,,Drama|Horror|Thriller|Foreign
46458,Isabel Coixet,woman director,Drama|Foreign|Romance|Thriller
39246,Barbara Schroeder,fraud|woman director|online lying|connect to real life,Documentary
15004,Daniel Farrands,mass murder|murder|director|horror movie|jason vorhees,Documentary|Horror
37928,Atsuya Uki,japan|supernatural powers|alien,Animation|Science Fiction
25867,Priyadarshan,romantic comedy|bollywood,Action|Comedy|Foreign
28997,Henrique Goldman,,Documentary|Drama|Foreign
60366,Jordan Downey,slasher|bestiality|raped by animal|evil puppet|turkey the bird,Comedy|Horror|Thriller
31981,John Moffitt,stand-up|stand up comedy,Comedy
29379,Ivan CalbÃ©rac,,Drama|Family
31687,Stephen Cragg,horror|mystery|t-horror,Mystery|Horror
27205,Christopher Nolan,loss of lover|dream|sleep|subconsciousness|heist,Action|Thriller|Science Fiction|Mystery|Adventure
10138,Jon Favreau,malibu|marvel comic|comic|superhero|revenge,Adventure|Action|Science Fiction
12155,Tim Burton,based on novel|fictional place|queen|alice in wonderland|fantastic,Family|Fantasy|Adventure
44214,Darren Aronofsky,competition|taxi|dancer|obsession|paranoia,Drama|Mystery|Thriller
12444,David Yates,corruption|isolation|radio|magic|teleportation,Adventure|Fantasy|Family
20352,Pierre Coffin|Chris Renaud,adoptive father|orphanage|life's dream|rival|stealing,Action|Animation|Family
27578,Sylvester Stallone,tattoo|martial arts|sniper|island|mercenary,Action|Thriller
10191,Dean DeBlois|Chris Sanders,flying|blacksmith|arena|island|night,Fantasy|Adventure|Animation|Family
11324,Martin Scorsese,based on novel|island|hurricane|investigation|psychiatric hospital,Drama|Thriller|Mystery
20526,Joseph Kosinski,artificial intelligence|dystopia|thriller|alternative|imax,Adventure|Action|Science Fiction
38757,Nathan Greno|Byron Howard,hostage|horse|fairy tale|musical|princess,Animation|Family
10193,Lee Unkrich,hostage|college|toy|barbie|animation,Animation|Family|Comedy
27576,Phillip Noyce,bomb|usa|assassination|taxi|spy,Action|Thriller|Crime|Mystery
44115,Danny Boyle,mountains|despair|adventure|utah|alone,Adventure|Drama|Thriller
37735,Will Gluck,lie|high school|school|teen movie|rumor,Comedy
10140,Michael Apted,based on novel|magic|good vs evil|king|narnia,Adventure|Family|Fantasy
23483,Matthew Vaughn,flying|confession|crime fighter|secret identity|superhero,Action|Crime
37710,Florian Henckel von Donnersmarck,paris|hotel|false identity|undercover agent|romance,Action|Thriller|Romance
9543,Mike Newell,persia|sandstorm|brother against brother|armageddon|regent,Adventure|Fantasy|Action|Romance
20662,Ridley Scott,robin hood|archer|knight|sherwood forest|bow and arrow,Action
44264,Ethan Coen|Joel Coen,loss of father|father murder|texas ranger|alcoholism|betrayal,Drama|Adventure|Western
18823,Louis Leterrier,hades|mythology|greek mythology|zeus|medusa,Adventure|Fantasy|Action
27022,Jon Turteltaub,witch|fire|wolf|fountain|magic,Fantasy|Adventure|Action|Comedy|Drama
37056,Gary Winick,italy|letter|romantic comedy|american abroad|boyfriend girlfriend,Comedy|Drama|Romance
37799,David Fincher,hacker|hacking|creator|social network|deposition,Drama
22538,Edgar Wright,whipping|hipster|underage girlfriend|animated flashback|character's point of view camera shot,Action|Adventure|Comedy
39451,Paul Weitz,nurse|cat|father-in-law|vomit|kids and family,Comedy|Romance
34851,NimrÃ³d Antal,hunter|predator|yakuza|hunting human beings|alien life-form,Action|Science Fiction|Adventure|Thriller
32657,Chris Columbus,monster|greek mythology|god|poseidon Â |lightning bolt,Adventure|Fantasy|Family
44048,Tony Scott,runaway train,Action|Thriller
10192,Mike Mitchell,ogre|3d,Comedy|Adventure|Fantasy|Animation|Family
22971,Lasse HallstrÃ¶m,based on novel|army|love|u.s. soldier|nicholas sparks,Drama|Romance|War
34544,Joe Carnahan,war crimes|military court|military service|double crossed|aftercreditsstinger,Thriller|Action|Adventure|Comedy|Crime
39514,Robert Schwentke,cia|retirement|shot to death|sniper rifle|retired,Action|Adventure|Comedy|Crime|Thriller
23631,Robert Rodriguez|Ethan Maniquis,illegal immigration|immigration law|machete|politician|death of a child,Action|Comedy|Thriller
38365,Dennis Dugan,overweight|swing|foot|convertible|arrow,Comedy
20504,Albert Hughes|Allen Hughes,book|post-apocalyptic|dystopia|faith|blind,Action|Thriller|Science Fiction
35056,Shawn Levy,date|corruption|taxi|expensive restaurant|wife husband relationship,Comedy
23168,Ben Affleck,money laundering|ambulance|boston|massachusetts|bank manager,Crime|Drama|Thriller
23169,Allen Coulter,new york|father-son relationship|grieving|romantic drama|young adult,Drama|Romance
24021,David Slade,vampire|graduation|immortality|werewolf,Adventure|Fantasy|Drama|Romance
38055,Tom McGrath,saving the world|date|prison|secret identity|fish,Animation|Action|Comedy|Family|Science Fiction
10196,M. Night Shyamalan,fire|ice|war ship|prince|kingdom,Action|Adventure|Family|Fantasy
27581,Adam McKay,ceo|fire truck|starts with narration|shot in the shoulder|zip line,Action|Comedy|Crime
42941,Ben Ketai,hero|vampire|supernatural|revenge|rivalry,Horror|Thriller
49018,James Wan,medium|evil spirit|house warming|aftercreditsstinger,Horror|Thriller
41233,Jon M. Chu,musical|duringcreditsstinger|3d,Drama|Romance
45269,Tom Hooper,great britain|radio|monarchy|radio transmission|royal family,Drama|History
43347,Edward Zwick,male nudity|female nudity|letter|love|viagra,Drama|Comedy|Romance
49009,Peter Weir,escape|india|gulag|american|thug,Drama|Adventure|History
31867,Miguel Sapochnik,dystopia|evil corporation|repo man|aftercreditsstinger,Action|Science Fiction|Thriller|Crime
23830,Massy Tadjedin,new york|infidelity|ex-girlfriend|loyalty|trip,Drama|Romance
37834,James Mangold,spy|airport|gas station|garage|pilot,Action|Comedy
38234,Isaac Florentine,prison|showdown|shotgun|fight|prison cell,Action|Thriller
38167,Ryan Murphy,indonesia|female protagonist|india|divorce|bali,Drama
46705,Derek Cianfrance,dancing|nurse|depression|classroom|bridge,Drama|Romance
27573,Andy Tennant,bounty hunter|ex husband ex wife relationship,Action
25195,Anand Tucker,taxi|bar|wales|marriage proposal|airplane,Romance|Comedy
22972,Paul Greengrass,weapon of mass destruction|baghdad|iraqiÂ ,Action|Adventure|Drama|Thriller
38745,Rob Letterman,journalist|forbidden love|princess|royal court,Comedy
34806,Alan Poul,kiss|sperm bank|romantic comedy|male female relationship|doctor,Comedy|Romance
37950,Burr Steers,brother brother relationship|based on novel|sailing|ghost|young adult,Drama
41210,Josh Gordon|Will Speck,alcohol|single parent|baby|restaurant|aquarium,Comedy|Romance|Drama
27586,Floria Sigismondi,women|1970s|publicity|iron|music,Drama|Music
32856,Garry Marshall,flower|married couple|florist|kiss|single,Comedy|Romance
46261,Troy Nixey,monster|remake|creature|bathtub|teeth,Fantasy|Horror|Thriller
44683,Bradley Raymond,london|flying|countryside|magic|fairy,Animation|Adventure|Family|Fantasy
41439,Kevin Greutert,survivor|self help guru|stabbed in the mouth|tricycle|prosthetic arm,Horror|Crime
38575,Harald Zwart,duringcreditsstinger,Action|Adventure|Drama|Family
41733,Todd Phillips,highway|slacker|hitchhiker|wallet|sunglasses,Comedy|Drama
44147,Jonathan Lynn,london|mother|robbery|detective|assassin,Action|Comedy
26389,Pierre Morel,paris|cia|undercover|explosive|pimp,Action|Crime|Thriller
11439,Roman Polanski,london|cia|war crimes|tony blair|author,Thriller|Mystery
43923,Anna Boden|Ryan Fleck,suicide|depression|independent film|coming of age|teen movie,Comedy|Drama
43539,Paul Haggis,evidence|passport|argument|county jail|fingerprints,Romance|Drama|Thriller|Crime
23437,Samuel Bayer,freddy krueger|reboot,Horror|Mystery|Thriller
34813,Sylvain White,hospital|black ops|reference to macgyver|sucked into jet engine,Action|Adventure|Crime|Mystery|Thriller
45317,David O. Russell,sport|irish american|documentary crew|lowell massachusetts|blue collar worker,Drama
32823,Nicholas Stoller,aftercreditsstinger,Comedy
46838,Eli Craig,cabin|chainsaw|hillbilly|body in chipper|cut off jeans,Comedy|Horror
20533,Jimmy Hayward,gunslinger|dc comics|hell|facial scar|death,Action|Western|Drama|Fantasy|Thriller
42949,Luc Besson,,Animation|Adventure|Fantasy|Family
33473,Rob Hardy,dance|stomp,Drama|Music
26022,Karan Johar,bollywood,Drama|Romance
40264,Jason Friedberg|Aaron Seltzer,vampire|high school|prom|spoof|horror spoof,Horror|Comedy
44639,Charles Ferguson,corruption|capitalism|globalization|bank|banker,Documentary
37821,Robert Luketic,assassin,Action|Comedy|Thriller|Romance
22894,Scott Stewart,angel|faith|diner|apocalypse|demon,Horror
44982,GÃ©la Babluani,remake|remake of french film,Drama|Thriller
